Plant_ID,Date,Humidity (%),TDS Value (ppm),pH Level,Growth Weeks,Growth Days,Temperature(C),Temperature (F),Humidity
66,8/31/2023,52,453,6.6,4,29,19.8,67.64,0.52
66,09/01/2023,57,614,6.1,4,30,23.6,74.48,0.57
66,09/02/2023,73,731,6.6,4,31,20.1,68.18,0.73
66,09/03/2023,74,423,6.5,5,32,21.5,70.7,0.74
66,09/04/2023,75,461,6.1,5,33,18.9,66.02,0.75
66,09/05/2023,66,541,6.3,5,34,21.9,71.42,0.66
66,09/06/2023,76,653,6.5,5,35,21.1,69.98,0.76
66,09/07/2023,50,610,6.2,5,36,22.5,72.5,0.5
66,09/08/2023,50,670,6.2,5,37,18.3,64.94,0.5
66,09/09/2023,73,669,6.1,5,38,23.7,74.66,0.73
66,09/10/2023,54,775,6.3,6,39,19.9,67.82,0.54
66,09/11/2023,58,784,6.1,6,40,18.5,65.3,0.58
66,09/12/2023,65,779,6.3,6,41,20.4,68.72,0.65
66,9/13/2023,77,601,6.3,6,42,21.8,71.24,0.77
66,9/14/2023,79,503,6,6,43,21.9,71.42,0.79
66,9/15/2023,64,731,6,6,44,19,66.2,0.64
66,9/16/2023,55,648,6.5,6,45,20,68,0.55
67,08/03/2023,68,782,6.1,0,1,22,71.6,0.68
67,08/04/2023,62,741,6.2,0,2,19.6,67.28,0.62
67,08/05/2023,59,446,6.1,0,3,19,66.2,0.59
67,08/06/2023,69,758,6.4,1,4,23.7,74.66,0.69
67,08/07/2023,61,605,6.3,1,5,18.2,64.76,0.61
67,08/08/2023,50,469,6.4,1,6,20.4,68.72,0.5
67,08/09/2023,51,745,6.6,1,7,23.8,74.84,0.51
67,08/10/2023,57,568,6.7,1,8,19,66.2,0.57
67,08/11/2023,58,656,6.7,1,9,18.9,66.02,0.58
67,08/12/2023,74,781,6.7,1,10,23.9,75.02,0.74
67,8/13/2023,64,791,6.7,2,11,22.6,72.68,0.64
67,8/14/2023,60,419,6.6,2,12,23.7,74.66,0.6
67,8/15/2023,55,461,6.4,2,13,18.6,65.48,0.55
67,8/16/2023,58,572,6.3,2,14,20.3,68.54,0.58
67,8/17/2023,59,478,6.7,2,15,22.3,72.14,0.59
67,8/18/2023,62,765,6.7,2,16,21.3,70.34,0.62
67,8/19/2023,69,729,6.4,2,17,18.9,66.02,0.69
67,8/20/2023,54,655,6.3,3,18,23.9,75.02,0.54
67,8/21/2023,56,759,6.6,3,19,21.4,70.52,0.56
67,8/22/2023,78,674,6.3,3,20,22.3,72.14,0.78
67,8/23/2023,70,426,6.6,3,21,22.3,72.14,0.7
67,8/24/2023,54,470,6.4,3,22,24.5,76.1,0.54
67,8/25/2023,51,700,6.5,3,23,21.9,71.42,0.51
67,8/26/2023,61,787,6.4,3,24,21.9,71.42,0.61
67,8/27/2023,55,743,6.1,4,25,19.8,67.64,0.55
67,8/28/2023,57,798,6,4,26,18.8,65.84,0.57
67,8/29/2023,61,543,6.2,4,27,23.9,75.02,0.61
67,8/30/2023,56,453,6.7,4,28,23.4,74.12,0.56
67,8/31/2023,70,739,6.4,4,29,19,66.2,0.7
67,09/01/2023,68,461,6.5,4,30,21.5,70.7,0.68
67,09/02/2023,73,779,6.3,4,31,19.5,67.1,0.73
67,09/03/2023,61,760,6.3,5,32,21.1,69.98,0.61
67,09/04/2023,67,448,6.5,5,33,21.6,70.88,0.67
67,09/05/2023,76,771,6.5,5,34,23.8,74.84,0.76
67,09/06/2023,70,442,6.7,5,35,21.4,70.52,0.7
67,09/07/2023,55,527,6.3,5,36,18.5,65.3,0.55
67,09/08/2023,79,415,6.5,5,37,18.2,64.76,0.79
67,09/09/2023,76,657,6.2,5,38,24.6,76.28,0.76
67,09/10/2023,73,702,6.2,6,39,21.1,69.98,0.73
67,09/11/2023,72,509,6.7,6,40,19.6,67.28,0.72
67,09/12/2023,78,704,6,6,41,23.8,74.84,0.78
67,9/13/2023,66,608,6.3,6,42,23.6,74.48,0.66
67,9/14/2023,72,443,6.6,6,43,21.5,70.7,0.72
67,9/15/2023,60,711,6.3,6,44,19.9,67.82,0.6
67,9/16/2023,61,403,6.2,6,45,20,68,0.61
68,08/03/2023,56,716,6.5,0,1,19.7,67.46,0.56
68,08/04/2023,55,692,6.4,0,2,20.8,69.44,0.55
68,08/05/2023,75,655,6.5,0,3,18.1,64.58,0.75
68,08/06/2023,57,417,6.3,1,4,20.1,68.18,0.57
68,08/07/2023,80,647,6.2,1,5,23.5,74.3,0.8
68,08/08/2023,79,626,6.2,1,6,22,71.6,0.79
68,08/09/2023,65,417,6.3,1,7,23.3,73.94,0.65
68,08/10/2023,74,663,6.7,1,8,21.3,70.34,0.74
68,08/11/2023,67,407,6.1,1,9,20.3,68.54,0.67
68,08/12/2023,69,563,6.4,1,10,24.5,76.1,0.69
68,8/13/2023,54,760,6,2,11,20.8,69.44,0.54
68,8/14/2023,51,737,6.6,2,12,23,73.4,0.51
68,8/15/2023,70,636,6.5,2,13,22.1,71.78,0.7
68,8/16/2023,68,533,6.3,2,14,19.6,67.28,0.68
68,8/17/2023,51,566,6.4,2,15,20,68,0.51
68,8/18/2023,61,583,6.5,2,16,22.5,72.5,0.61
68,8/19/2023,53,600,6.5,2,17,22.5,72.5,0.53
68,8/20/2023,58,559,6.6,3,18,20.2,68.36,0.58
68,8/21/2023,57,513,6.2,3,19,19.7,67.46,0.57
68,8/22/2023,61,791,6.2,3,20,24.8,76.64,0.61
68,8/23/2023,79,751,6.7,3,21,24.1,75.38,0.79
68,8/24/2023,69,708,6.4,3,22,20,68,0.69
68,8/25/2023,73,648,6.2,3,23,20.9,69.62,0.73
68,8/26/2023,58,702,6.5,3,24,22.9,73.22,0.58
68,8/27/2023,57,629,6.1,4,25,23.6,74.48,0.57
68,8/28/2023,55,752,6.7,4,26,20.4,68.72,0.55
68,8/29/2023,64,616,6.4,4,27,24.4,75.92,0.64
68,8/30/2023,76,710,6.6,4,28,19,66.2,0.76
68,8/31/2023,78,663,6.2,4,29,18.3,64.94,0.78
68,09/01/2023,59,617,6.2,4,30,24.2,75.56,0.59
68,09/02/2023,62,606,6.1,4,31,21.6,70.88,0.62
68,09/03/2023,77,429,6.6,5,32,24.1,75.38,0.77
68,09/04/2023,75,525,6.5,5,33,19.1,66.38,0.75
68,09/05/2023,56,576,6.7,5,34,21.8,71.24,0.56
68,09/06/2023,77,468,6.6,5,35,19.5,67.1,0.77
68,09/07/2023,53,434,6.1,5,36,24.3,75.74,0.53
68,09/08/2023,73,481,6.7,5,37,19.9,67.82,0.73
68,09/09/2023,71,707,6.3,5,38,24.2,75.56,0.71
68,09/10/2023,58,736,6.4,6,39,18.2,64.76,0.58
68,09/11/2023,60,436,6.4,6,40,18.9,66.02,0.6
68,09/12/2023,77,500,6.8,6,41,24.9,76.82,0.77
68,9/13/2023,69,551,6.1,6,42,22.5,72.5,0.69
68,9/14/2023,57,494,6.6,6,43,20.6,69.08,0.57
68,9/15/2023,74,507,6.5,6,44,24.6,76.28,0.74
68,9/16/2023,63,777,6.7,6,45,21.2,70.16,0.63
69,08/03/2023,75,478,6.1,0,1,20.1,68.18,0.75
69,08/04/2023,69,749,6.3,0,2,21.5,70.7,0.69
69,08/05/2023,55,631,6,0,3,22,71.6,0.55
69,08/06/2023,73,673,6.5,1,4,22,71.6,0.73
69,08/07/2023,64,531,6.3,1,5,21,69.8,0.64
69,08/08/2023,63,633,6.6,1,6,20.5,68.9,0.63
69,08/09/2023,80,658,6.1,1,7,24.2,75.56,0.8
69,08/10/2023,69,614,6.8,1,8,19.5,67.1,0.69
69,08/11/2023,69,793,6.4,1,9,20.3,68.54,0.69
69,08/12/2023,79,405,6.2,1,10,22.3,72.14,0.79
69,8/13/2023,68,473,6.4,2,11,24.8,76.64,0.68
69,8/14/2023,58,703,6.4,2,12,22.5,72.5,0.58
69,8/15/2023,59,473,6.1,2,13,20.8,69.44,0.59
69,8/16/2023,66,547,6.5,2,14,21.9,71.42,0.66
69,8/17/2023,53,592,6.3,2,15,20.6,69.08,0.53
69,8/18/2023,53,496,6.6,2,16,24.8,76.64,0.53
69,8/19/2023,53,531,6.6,2,17,22.7,72.86,0.53
69,8/20/2023,55,473,6.2,3,18,19.5,67.1,0.55
69,8/21/2023,64,583,6.6,3,19,21.8,71.24,0.64
69,8/22/2023,66,495,6.3,3,20,23.8,74.84,0.66
69,8/23/2023,50,613,6.4,3,21,19.7,67.46,0.5
69,8/24/2023,54,428,6.7,3,22,22.5,72.5,0.54
69,8/25/2023,52,655,6.4,3,23,18.5,65.3,0.52
69,8/26/2023,50,547,6.2,3,24,21.6,70.88,0.5
69,8/27/2023,77,727,6.7,4,25,22.9,73.22,0.77
69,8/28/2023,52,592,6.1,4,26,23,73.4,0.52
69,8/29/2023,61,562,6.1,4,27,22.2,71.96,0.61
69,8/30/2023,78,508,6.2,4,28,21.1,69.98,0.78
69,8/31/2023,56,404,6.5,4,29,20.5,68.9,0.56
69,09/01/2023,55,746,6.6,4,30,20.2,68.36,0.55
69,09/02/2023,63,418,6.6,4,31,20,68,0.63
69,09/03/2023,51,429,6,5,32,18.2,64.76,0.51
69,09/04/2023,73,764,6.3,5,33,19.7,67.46,0.73
69,09/05/2023,74,674,6.3,5,34,24.5,76.1,0.74
69,09/06/2023,50,773,6.5,5,35,19.7,67.46,0.5
69,09/07/2023,69,790,6.7,5,36,18.5,65.3,0.69
69,09/08/2023,77,622,6.8,5,37,19.6,67.28,0.77
69,09/09/2023,62,784,6.6,5,38,19.8,67.64,0.62
69,09/10/2023,55,492,6.4,6,39,18.4,65.12,0.55
69,09/11/2023,80,757,6.3,6,40,23.6,74.48,0.8
69,09/12/2023,51,688,6.7,6,41,22.5,72.5,0.51
69,9/13/2023,61,687,6.3,6,42,23.3,73.94,0.61
69,9/14/2023,59,494,6.8,6,43,24.9,76.82,0.59
69,9/15/2023,60,681,6.3,6,44,19.2,66.56,0.6
69,9/16/2023,70,703,6.1,6,45,21.2,70.16,0.7
70,08/03/2023,65,752,6.3,0,1,24.7,76.46,0.65
70,08/04/2023,77,617,6.7,0,2,23.8,74.84,0.77
70,08/05/2023,68,454,6.2,0,3,19,66.2,0.68
70,08/06/2023,61,593,6.4,1,4,19.9,67.82,0.61
70,08/07/2023,51,766,6.3,1,5,20,68,0.51
70,08/08/2023,67,577,6.3,1,6,22.2,71.96,0.67
70,08/09/2023,50,599,6.4,1,7,23.8,74.84,0.5
70,08/10/2023,74,645,6.5,1,8,19.3,66.74,0.74
70,08/11/2023,54,650,6.6,1,9,23,73.4,0.54
70,08/12/2023,64,656,6.3,1,10,24.3,75.74,0.64
70,8/13/2023,50,556,6.5,2,11,20,68,0.5
70,8/14/2023,53,593,6,2,12,20.1,68.18,0.53
70,8/15/2023,77,479,6.1,2,13,21.7,71.06,0.77
70,8/16/2023,75,517,6.6,2,14,19.9,67.82,0.75
70,8/17/2023,77,791,6.4,2,15,19.5,67.1,0.77
70,8/18/2023,51,423,6.4,2,16,19.4,66.92,0.51
70,8/19/2023,51,795,6.5,2,17,20.7,69.26,0.51
70,8/20/2023,72,698,6.2,3,18,21.3,70.34,0.72
70,8/21/2023,62,634,6.7,3,19,24.6,76.28,0.62
70,8/22/2023,57,425,6.6,3,20,22.2,71.96,0.57
70,8/23/2023,54,407,6.7,3,21,24.9,76.82,0.54
70,8/24/2023,56,515,6.4,3,22,19.2,66.56,0.56
70,8/25/2023,51,750,6.5,3,23,18.4,65.12,0.51
70,8/26/2023,67,757,6.2,3,24,19.7,67.46,0.67
70,8/27/2023,78,621,6.7,4,25,21.5,70.7,0.78
70,8/28/2023,76,752,6.7,4,26,21.9,71.42,0.76
70,8/29/2023,71,638,6.1,4,27,21.9,71.42,0.71
70,8/30/2023,80,589,6.3,4,28,21.1,69.98,0.8
70,8/31/2023,58,404,6.1,4,29,23.6,74.48,0.58
70,09/01/2023,60,490,6.5,4,30,20.2,68.36,0.6
70,09/02/2023,65,566,6.3,4,31,22.7,72.86,0.65
70,09/03/2023,62,467,6.6,5,32,21.4,70.52,0.62
70,09/04/2023,74,577,6.2,5,33,21.3,70.34,0.74
70,09/05/2023,56,588,6.8,5,34,24.4,75.92,0.56
70,09/06/2023,62,525,6.8,5,35,20.3,68.54,0.62
70,09/07/2023,79,549,6.5,5,36,24.5,76.1,0.79
70,09/08/2023,54,649,6.1,5,37,23.6,74.48,0.54
70,09/09/2023,80,506,6.7,5,38,21.6,70.88,0.8
70,09/10/2023,67,407,6.1,6,39,24.6,76.28,0.67
70,09/11/2023,66,500,6.8,6,40,21.2,70.16,0.66
70,09/12/2023,58,799,6.3,6,41,22.6,72.68,0.58
70,9/13/2023,72,475,6.1,6,42,19.4,66.92,0.72
70,9/14/2023,80,668,6.7,6,43,22.5,72.5,0.8
70,9/15/2023,62,476,6.6,6,44,22.5,72.5,0.62
70,9/16/2023,79,621,6,6,45,24.6,76.28,0.79
70,9/17/2023,69,521,6.5,7,46,22.6,72.68,0.69
